,-1,-0.3,0,0.3,1,MEMO
1.029|-1.2|1.015|-2.6|1.000|-3.4|1.011|-2.0|0.979|-2.4|,0.0,0.0,0.5746384544516353,0.10800054007859178,0.0,12.0
1.029|-1.3|1.016|-2.7|1.001|-3.4|1.011|-2.0|0.980|-2.4|,-2.139674233490041e-06,0.0,0.0,0.0,0.0269115875985761,3.0
1.028|-1.2|1.015|-2.6|1.000|-3.4|1.011|-2.0|0.979|-2.4|,0.0,0.0,0.0,0.2508316405420016,0.0,2.0
1.031|-1.3|1.017|-2.7|1.002|-3.4|1.012|-2.0|0.980|-2.4|,0.0,4.5452861428429966e-07,0.0,0.0,0.0,1.0
1.030|-1.3|1.017|-2.7|1.002|-3.4|1.012|-2.0|0.980|-2.4|,0.0,0.7587208790745226,0.0,0.0,0.0,3.0
1.028|-1.2|1.014|-2.6|0.999|-3.4|1.011|-2.0|0.979|-2.4|,0.0,0.0,0.0,0.0,3.173765443699004,9.0
1.031|-1.3|1.017|-2.7|1.002|-3.4|1.013|-2.0|0.980|-2.4|,0.35100068627079545,0.0,0.0,0.0,0.0,1.0
1.027|-1.2|1.013|-2.6|0.998|-3.4|1.009|-2.0|0.980|-2.4|,0.0,0.0,0.0,0.0,2.1780038174141234,1.0
1.028|-1.2|1.014|-2.6|0.999|-3.4|1.009|-1.9|0.980|-2.4|,-4.312034991471592e-06,0.0,0.0,0.0,0.0,1.0
1.027|-1.2|1.013|-2.6|0.998|-3.4|1.008|-1.9|0.980|-2.4|,0.02687293732267364,0.5159377334565316,0.0,0.11698267750413277,-1.450128687281449e-05,16.0
1.026|-1.2|1.012|-2.6|0.997|-3.4|1.007|-1.9|0.979|-2.4|,0.0,0.0,0.0,0.0,0.12553469855656466,3.0
1.026|-1.2|1.013|-2.6|0.998|-3.4|1.008|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.6895477938138406,0.0,10.0
1.028|-1.2|1.015|-2.7|1.000|-3.4|1.009|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.0,2.5587356645928595e-06,1.0
1.029|-1.3|1.016|-2.7|1.001|-3.4|1.009|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.008969311044285383,0.0,2.0
1.029|-1.3|1.017|-2.7|1.001|-3.4|1.010|-1.9|0.980|-2.4|,0.0,0.0,0.0,-6.285104944936393e-08,0.0,1.0
1.030|-1.3|1.017|-2.7|1.002|-3.4|1.010|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.0,-1.3396946172861135e-06,1.0
1.031|-1.3|1.018|-2.7|1.003|-3.4|1.011|-2.0|0.980|-2.4|,0.0,0.0,0.05312719151605934,0.0,0.0,4.0
1.031|-1.3|1.018|-2.7|1.003|-3.4|1.011|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.0,-1.9443499271289967e-05,1.0
1.032|-1.3|1.019|-2.7|1.004|-3.4|1.011|-2.0|0.981|-2.4|,0.0,0.0,0.0,0.00887395078680356,0.0,2.0
1.032|-1.3|1.020|-2.7|1.004|-3.4|1.012|-2.0|0.981|-2.4|,0.0,0.0,0.0,0.0,-6.51754198099752e-05,1.0
1.033|-1.3|1.021|-2.7|1.005|-3.5|1.013|-2.0|0.981|-2.4|,0.0,0.0,0.0,0.0,0.2125946986194628,7.0
1.034|-1.3|1.022|-2.7|1.006|-3.5|1.013|-2.0|0.981|-2.4|,0.07956925900289563,0.3762432934680496,0.03593893900101938,-6.505644352046147e-05,0.0,8.0
1.035|-1.3|1.022|-2.7|1.007|-3.5|1.014|-2.0|0.981|-2.4|,0.0,0.0,0.0,0.0,1.0636728245287939e-05,1.0
1.036|-1.4|1.023|-2.8|1.008|-3.5|1.014|-2.0|0.981|-2.4|,0.0,0.0,0.0,0.008922361216034569,0.0,2.0
1.036|-1.4|1.023|-2.8|1.008|-3.5|1.015|-2.0|0.981|-2.4|,9.952922030720402e-06,0.0,0.0,-3.325056060532461e-06,0.0,2.0
1.036|-1.4|1.024|-2.8|1.009|-3.5|1.015|-2.0|0.982|-2.4|,0.0,0.00900332505606053,0.0,0.0,0.0,1.0
1.035|-1.3|1.022|-2.8|1.007|-3.5|1.014|-2.0|0.981|-2.4|,2.710113449978735e-05,0.0,0.6701169197779342,0.0,0.0,14.0
1.034|-1.3|1.021|-2.7|1.006|-3.5|1.013|-2.0|0.981|-2.4|,0.0,1.6209152841273688,0.0,0.0,0.11701121232064665,23.0
1.033|-1.3|1.021|-2.7|1.005|-3.5|1.012|-2.0|0.981|-2.4|,0.0,1.8188217376291505e-06,0.026910000000000003,1.471397585895016,0.0,18.0
1.033|-1.3|1.020|-2.7|1.005|-3.5|1.012|-2.0|0.981|-2.4|,0.0,0.0,0.0,0.0,0.0629933285635646,1.0
1.035|-1.4|1.022|-2.8|1.007|-3.5|1.014|-2.0|0.982|-2.4|,0.0,0.0,0.0,0.0,-7.345087790241677e-05,1.0
1.036|-1.4|1.023|-2.8|1.008|-3.5|1.015|-2.0|0.982|-2.4|,0.0,0.0,0.05317848225324905,0.0,0.0,4.0
1.036|-1.4|1.023|-2.8|1.008|-3.5|1.014|-2.0|0.982|-2.4|,0.0,0.0,0.0,0.0,5.227953094220084e-06,1.0
1.037|-1.4|1.024|-2.8|1.009|-3.5|1.015|-2.0|0.982|-2.5|,0.0,0.0,0.0,0.0,-7.331350656755831e-05,1.0
1.038|-1.4|1.026|-2.8|1.010|-3.5|1.016|-2.0|0.982|-2.5|,0.0,0.026922258323317964,21.540774696491084,0.0,0.0,80.0
1.038|-1.4|1.025|-2.8|1.010|-3.5|1.016|-2.0|0.982|-2.5|,0.0,0.0,0.0,0.894783041676682,0.0,3.0
1.038|-1.4|1.024|-2.7|1.006|-3.4|1.016|-2.0|0.982|-2.5|,0.0,4.091875018161773e-06,2.1432095607372204,0.0,-1.477095006350737e-05,24.0
1.039|-1.4|1.025|-2.8|1.007|-3.4|1.017|-2.0|0.982|-2.5|,0.18901477095006355,0.0,0.0,0.0,0.0,1.0
1.038|-1.4|1.023|-2.7|1.006|-3.4|1.016|-2.0|0.982|-2.5|,0.0,0.017827674460130272,0.0,0.0,-1.4248777806642466e-05,3.0
1.039|-1.4|1.024|-2.8|1.007|-3.4|1.016|-2.0|0.982|-2.5|,0.009014248777806644,0.0,0.0,0.0,0.0,1.0
1.037|-1.4|1.023|-2.7|1.005|-3.4|1.015|-2.0|0.982|-2.5|,0.0,0.00901080797463578,0.0,-3.742797293000422e-06,0.0,3.0
1.038|-1.4|1.023|-2.7|1.006|-3.4|1.015|-2.0|0.982|-2.5|,0.0,0.3445370607158432,0.0,0.0,0.0,13.0
1.037|-1.4|1.022|-2.7|1.005|-3.4|1.015|-2.0|0.982|-2.5|,0.0,0.0,0.0,0.0,0.03588310457694903,2.0
1.037|-1.4|1.023|-2.7|1.006|-3.4|1.015|-2.0|0.982|-2.5|,0.0,4.153604740423589e-05,0.0,0.0,0.0,1.0
1.037|-1.4|1.023|-2.7|1.005|-3.4|1.014|-2.0|0.982|-2.5|,0.0,0.0,0.0,-4.6346642778871685e-06,0.0,1.0
1.037|-1.4|1.023|-2.7|1.006|-3.4|1.014|-2.0|0.982|-2.5|,1.5017449356946601e-05,0.0,0.081,0.5946242920751759,0.0,10.0
1.036|-1.4|1.022|-2.7|1.004|-3.4|1.014|-2.0|0.982|-2.4|,0.0,0.0,0.0,0.0,0.04498498255064305,1.0
1.037|-1.4|1.023|-2.7|1.006|-3.4|1.013|-2.0|0.982|-2.5|,0.0,0.0,0.0,0.03599064622005187,0.0,2.0
1.038|-1.4|1.023|-2.7|1.006|-3.4|1.013|-2.0|0.982|-2.5|,0.0,0.009004700391933738,35.60332704263235,0.9134024304961448,-1.8111876393902548e-05,109.0
1.038|-1.4|1.024|-2.7|1.006|-3.4|1.014|-2.0|0.982|-2.5|,0.0,1.1898463809906048,0.0,0.0,-1.8234192487227572e-05,4.0
1.038|-1.4|1.023|-2.7|1.006|-3.4|1.014|-2.0|0.982|-2.5|,0.0,0.0,0.0,0.026908491162832938,0.0,2.0
1.039|-1.4|1.025|-2.8|1.007|-3.4|1.014|-2.0|0.982|-2.5|,0.0,0.0,0.0,-5.809777114791359e-06,0.0,1.0
1.040|-1.4|1.025|-2.8|1.008|-3.4|1.015|-2.0|0.982|-2.5|,1.9348239150644985e-05,0.0,0.5746651430977209,0.0,0.0,12.0
1.039|-1.4|1.024|-2.7|1.007|-3.4|1.014|-2.0|0.982|-2.5|,0.3240176072114388,0.0,0.0,0.0,0.0,1.0
1.039|-1.4|1.024|-2.8|1.007|-3.4|1.014|-2.0|0.982|-2.5|,0.774018111876394,0.0,0.0,0.0,0.0,1.0
1.038|-1.4|1.024|-2.7|1.006|-3.4|1.013|-2.0|0.982|-2.5|,0.0,0.9719988974767144,0.0,0.0,0.0,1.0
1.038|-1.4|1.023|-2.7|1.006|-3.4|1.013|-1.9|0.982|-2.5|,0.0803439562201223,5.3049601402221935e-06,0.0,0.0,0.0,5.0
1.038|-1.4|1.023|-2.7|1.006|-3.4|1.013|-1.9|0.982|-2.4|,1.6799019489042165e-05,0.0,3.3454878346786647,0.0,0.0,29.0
1.037|-1.4|1.022|-2.7|1.005|-3.4|1.012|-1.9|0.981|-2.4|,0.0,-1.54654368213869e-05,0.0,0.0,0.0,1.0
1.036|-1.4|1.022|-2.7|1.004|-3.4|1.012|-1.9|0.981|-2.4|,1.917623400686353e-05,0.0,9.856028639579453,0.017995324966482432,-1.568580709061962e-05,52.0
1.037|-1.4|1.023|-2.7|1.005|-3.4|1.013|-1.9|0.982|-2.4|,0.0,2.464053462318816e-05,0.0,0.0,0.0,1.0
1.037|-1.4|1.022|-2.7|1.005|-3.4|1.013|-1.9|0.982|-2.4|,0.009051741518648652,-1.5020148204030191e-05,0.0,0.0,0.0,3.0
1.037|-1.4|1.022|-2.7|1.005|-3.4|1.012|-1.9|0.982|-2.4|,0.0,0.0,0.0,0.017995168298738123,0.08903708716524739,5.0
1.036|-1.4|1.021|-2.7|1.004|-3.4|1.012|-1.9|0.981|-2.4|,-9.424187615252322e-06,0.0,0.124568082,0.3239955338532487,0.0,6.0
1.035|-1.3|1.020|-2.7|1.003|-3.4|1.011|-1.9|0.981|-2.4|,-1.777419613233633e-05,0.6526680396748645,0.0,0.0,0.0,12.0
1.034|-1.3|1.019|-2.7|1.002|-3.4|1.011|-1.9|0.981|-2.4|,0.0,0.0,0.008927813427746964,0.0,0.0,2.0
1.034|-1.3|1.019|-2.7|1.002|-3.4|1.010|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.0,0.008958917881062917,1.0
1.034|-1.3|1.020|-2.7|1.002|-3.4|1.011|-1.9|0.981|-2.4|,0.0,0.0,6.249868997549758,0.2699956309131201,0.03561348291775162,41.0
1.035|-1.4|1.021|-2.7|1.003|-3.4|1.012|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.0,0.11699492352048235,1.0
1.035|-1.4|1.021|-2.7|1.003|-3.4|1.011|-1.9|0.981|-2.4|,0.0,0.21342457300438175,0.0,0.0,0.0,5.0
1.034|-1.3|1.020|-2.7|1.002|-3.4|1.010|-1.9|0.981|-2.4|,1.2439598759499405e-05,0.0,1.042484466281491,0.0,0.035886963907480834,18.0
1.035|-1.3|1.020|-2.7|1.003|-3.4|1.010|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.04499513297583462,0.0,1.0
1.033|-1.3|1.019|-2.7|1.001|-3.4|1.010|-1.9|0.981|-2.4|,0.6087419700921964,0.0,31.949196173365177,-3.251231752585682e-06,0.008971043050902041,103.0
1.033|-1.3|1.020|-2.7|1.003|-3.4|1.010|-1.9|0.981|-2.4|,0.053694550727504384,3.944070263628418e-06,66.94963124534544,1.4486533805018875,0.044479474336555865,159.0
1.034|-1.3|1.021|-2.7|1.004|-3.4|1.010|-1.9|0.981|-2.4|,1.9106902743793819,0.0,0.0,-4.1083482540216206e-06,0.0,4.0
1.035|-1.3|1.021|-2.7|1.004|-3.4|1.011|-1.9|0.981|-2.4|,1.8726417174124632,0.0,0.0,0.0,0.0,6.0
1.034|-1.3|1.020|-2.7|1.003|-3.4|1.010|-1.9|0.981|-2.4|,1.2807254194342475e-05,0.26911148065786034,29.559045672988557,0.0,0.1066827286182492,117.0
1.035|-1.3|1.021|-2.7|1.004|-3.4|1.010|-1.9|0.981|-2.4|,0.0,0.0,0.4719708300423228,0.0,-1.6057555777706513e-05,11.0
1.036|-1.4|1.022|-2.7|1.005|-3.4|1.011|-1.9|0.981|-2.4|,0.0360160732576029,0.0,0.0,-3.948708302345948e-06,0.4135435557016638,13.0
1.036|-1.4|1.022|-2.7|1.006|-3.4|1.011|-1.9|0.981|-2.4|,0.07906865659585882,0.0,0.0,0.0,-1.7978820849577915e-05,8.0
1.035|-1.4|1.021|-2.7|1.005|-3.4|1.011|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.0,0.08904002112005913,4.0
1.035|-1.3|1.021|-2.7|1.005|-3.4|1.011|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.0,0.16051626946429645,3.0
1.037|-1.4|1.023|-2.8|1.007|-3.4|1.012|-1.9|0.981|-2.4|,0.0,0.054011096966604916,0.0,0.0,0.0,2.0
1.037|-1.4|1.023|-2.7|1.007|-3.4|1.012|-1.9|0.981|-2.4|,0.39453772176731416,0.0,0.0,0.0,-1.9196964207708333e-05,10.0
1.038|-1.4|1.024|-2.8|1.008|-3.4|1.013|-1.9|0.981|-2.5|,0.0,0.0,0.0,-6.098439837955994e-06,0.0,1.0
1.038|-1.4|1.024|-2.8|1.008|-3.4|1.013|-1.9|0.982|-2.5|,0.009019719038917571,0.0,0.0,0.0,0.0,1.0
1.037|-1.4|1.023|-2.8|1.007|-3.4|1.012|-1.9|0.982|-2.4|,0.2942719070194396,0.0,0.053640900000000005,0.0,0.0,6.0
1.034|-1.3|1.021|-2.7|1.004|-3.4|1.011|-1.9|0.981|-2.4|,1.4023162119275845,0.0,0.01800577897301639,0.0,0.0,3.0
1.033|-1.3|1.019|-2.7|1.002|-3.4|1.009|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.0,0.6209871927458057,1.0
1.033|-1.3|1.019|-2.7|1.003|-3.4|1.009|-1.9|0.981|-2.4|,0.0,0.0,5.077192128556971,0.0,-1.3462247485165336e-05,36.0
1.034|-1.3|1.020|-2.7|1.004|-3.4|1.010|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.01799562209254634,0.0,1.0
1.032|-1.3|1.019|-2.7|1.002|-3.4|1.009|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.0,5.431506575798787,5.0
1.034|-1.3|1.020|-2.7|1.003|-3.4|1.011|-1.9|0.981|-2.4|,0.018032583387807218,0.10799419340400893,13.285641185813985,0.2830280357632784,0.0,35.0
1.034|-1.3|1.020|-2.7|1.004|-3.4|1.011|-1.9|0.981|-2.4|,0.0,1.7326243186849046,0.0,0.0,0.0,7.0
1.033|-1.3|1.019|-2.7|1.002|-3.4|1.010|-1.9|0.981|-2.4|,0.0,2.10122311494795,0.0,0.0,0.0,5.0
1.032|-1.3|1.018|-2.7|1.000|-3.4|1.010|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.0,1.020947957508409,2.0
1.033|-1.3|1.019|-2.7|1.002|-3.4|1.011|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.0,0.18898803163028727,1.0
1.035|-1.4|1.021|-2.7|1.004|-3.4|1.011|-1.9|0.982|-2.4|,0.0,0.0,0.0,0.0,-1.6228884718998418e-05,1.0
1.036|-1.4|1.022|-2.7|1.005|-3.4|1.012|-1.9|0.982|-2.4|,0.0,0.0,0.0,0.008899022936197078,0.0,2.0
1.037|-1.4|1.022|-2.7|1.005|-3.4|1.012|-1.9|0.982|-2.5|,1.302743962327213e-05,0.0,0.0,0.0,0.0,1.0
1.036|-1.4|1.021|-2.7|1.004|-3.4|1.012|-1.9|0.982|-2.4|,0.0,0.0,0.0,-1.5366181429499193e-07,0.0,1.0
1.036|-1.4|1.022|-2.7|1.004|-3.4|1.012|-1.9|0.982|-2.4|,2.2191539891878164e-05,0.0,0.24701737293015275,0.0,0.0,8.0
1.035|-1.4|1.021|-2.7|1.003|-3.4|1.011|-1.9|0.982|-2.4|,0.36001517251690984,0.0,0.0,0.0,0.0,1.0
1.032|-1.3|1.018|-2.7|1.000|-3.4|1.009|-1.9|0.981|-2.4|,1.1416561056591945e-05,0.0,4.605733201514724,0.008995917037537316,0.8909773974164616,37.0
1.032|-1.3|1.018|-2.7|1.001|-3.4|1.009|-1.9|0.981|-2.4|,0.0,0.0,0.0,0.0,0.035420300265991266,3.0
1.033|-1.3|1.019|-2.7|1.002|-3.4|1.010|-1.9|0.982|-2.4|,0.0,0.0,0.0,0.017995526806949328,-1.4265269799977888e-05,2.0
1.034|-1.3|1.020|-2.7|1.003|-3.4|1.011|-1.9|0.982|-2.4|,0.036010519756591815,0.0,0.0,0.0,0.0,1.0
1.031|-1.3|1.017|-2.7|0.999|-3.3|1.009|-1.9|0.981|-2.4|,0.0,0.0,0.24702249851280905,0.0,0.2879885834389434,8.0
1.033|-1.3|1.019|-2.7|1.001|-3.4|1.010|-1.9|0.982|-2.4|,0.0,-3.0651371969270262e-06,0.0,0.0,0.0,1.0
1.033|-1.3|1.018|-2.7|1.001|-3.4|1.010|-1.9|0.981|-2.4|,1.4641940098341275,0.01800124764608188,-3.1454193185709307e-06,0.8369932941490983,0.0359665080421745,19.0
1.032|-1.3|1.017|-2.7|1.000|-3.4|1.009|-1.9|0.981|-2.4|,0.0,0.0,0.1080024743582955,0.0,1.7637015418149438,26.0
1.033|-1.3|1.018|-2.7|1.001|-3.4|1.009|-1.9|0.981|-2.4|,1.2380846154075302,0.0,0.0,0.0,0.0,12.0
1.034|-1.3|1.019|-2.7|1.002|-3.4|1.010|-1.9|0.982|-2.4|,0.22254420407200626,0.0,0.0,-7.98108117777474e-06,0.0,5.0
1.034|-1.3|1.020|-2.7|1.002|-3.4|1.010|-1.9|0.982|-2.4|,0.0,0.03592417263656568,0.0,0.0,0.0,2.0
1.032|-1.3|1.017|-2.7|1.000|-3.3|1.009|-1.9|0.980|-2.4|,0.4300552685296593,0.1258274955115188,53.223154065778296,0.008994052955701989,0.01787605305560551,137.0
1.033|-1.3|1.018|-2.7|1.001|-3.3|1.009|-1.9|0.980|-2.4|,0.0,0.03576039613445258,3.192238011234691,0.026897605165862492,0.0,30.0
1.033|-1.3|1.018|-2.7|1.001|-3.3|1.010|-1.9|0.980|-2.4|,1.073667406646701,0.0,0.0,0.0,-1.1443856394066644e-05,6.0
1.031|-1.3|1.017|-2.7|1.000|-3.3|1.009|-1.9|0.980|-2.4|,0.0,0.0,0.0,2.6672093573218416,0.0,5.0
1.034|-1.3|1.019|-2.7|1.002|-3.4|1.010|-1.9|0.980|-2.4|,0.01801144385639407,0.0,0.0,0.0,0.0,1.0
1.031|-1.3|1.016|-2.6|0.999|-3.3|1.008|-1.9|0.979|-2.4|,7.223617870693034e-06,0.0,0.0,0.0,0.0,1.0
1.030|-1.3|1.015|-2.6|0.998|-3.3|1.007|-1.9|0.979|-2.4|,0.0,1.8278041147823387e-06,0.5746384544516353,0.0,0.0,12.0
1.029|-1.3|1.015|-2.6|0.998|-3.3|1.007|-1.9|0.979|-2.4|,0.0,0.0,0.0,0.0,0.10799707367619699,2.0
1.030|-1.3|1.016|-2.6|0.999|-3.3|1.008|-1.9|0.979|-2.4|,0.00900558366970239,0.0,3.2258226822359357,0.0,0.0,29.0
1.030|-1.3|1.016|-2.6|0.999|-3.3|1.008|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.0,0.5455456513490751,5.0
1.032|-1.3|1.018|-2.7|1.000|-3.3|1.010|-1.9|0.980|-2.4|,0.02693324685898728,0.0,0.0,0.0,-6.453912601500634e-07,4.0
1.033|-1.3|1.019|-2.7|1.001|-3.3|1.010|-1.9|0.980|-2.4|,0.0,0.027001178056774624,3.1907730750925465,0.009001371867854517,-1.253893329476341e-05,29.0
1.031|-1.3|1.016|-2.6|0.999|-3.3|1.008|-1.9|0.980|-2.4|,1.553618279275497e-05,0.42777641040482267,12.930768561077981,0.5711523029384851,0.8279892879287296,64.0
1.031|-1.3|1.017|-2.6|0.999|-3.3|1.008|-1.9|0.980|-2.4|,7.931332299051518e-06,0.0,0.0,-2.570282890701492e-06,0.0,2.0
1.031|-1.3|1.017|-2.6|1.000|-3.3|1.009|-1.9|0.980|-2.4|,0.06274431142887528,0.0,6.348085262063751,0.0,-1.898242795192573e-05,42.0
1.032|-1.3|1.018|-2.7|1.001|-3.3|1.009|-1.9|0.980|-2.4|,0.0,0.1064076716612242,0.0,0.045000747947767934,0.0,6.0
1.032|-1.3|1.018|-2.7|1.000|-3.3|1.009|-1.9|0.980|-2.4|,0.009009670960889992,0.0,0.0,0.017996759471897862,0.30906739223108226,9.0
1.034|-1.3|1.020|-2.7|1.002|-3.4|1.011|-1.9|0.980|-2.4|,0.0,0.0,0.0,-4.101005395398261e-06,0.0,1.0
1.034|-1.3|1.020|-2.7|1.003|-3.4|1.011|-1.9|0.980|-2.4|,1.3060969462799222e-05,0.0,0.0,0.0,0.0,1.0
1.033|-1.3|1.019|-2.7|1.002|-3.3|1.010|-1.9|0.980|-2.4|,0.04493858027708063,0.0,0.0,0.0,0.0,2.0
1.033|-1.3|1.019|-2.7|1.001|-3.3|1.010|-1.9|0.981|-2.4|,0.16810601714121826,0.0,0.008998455885761644,0.0,0.0,6.0
1.030|-1.3|1.016|-2.6|0.998|-3.3|1.008|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.5039041988895597,0.0,2.0
1.032|-1.3|1.017|-2.6|1.000|-3.3|1.009|-1.9|0.980|-2.4|,0.0,0.0,0.4983528832844801,2.068824143289113,0.04498946322715483,13.0
1.031|-1.3|1.017|-2.6|0.999|-3.3|1.009|-1.9|0.980|-2.4|,0.0,2.587380745353584e-06,0.0,0.0,0.08980738471767181,3.0
1.031|-1.3|1.016|-2.6|0.999|-3.3|1.009|-1.9|0.980|-2.4|,0.0,0.4500018379683405,0.0,0.0,0.0,1.0
1.030|-1.2|1.015|-2.6|0.998|-3.3|1.008|-1.9|0.980|-2.4|,8.214647905481342e-06,0.0,1.610280442470296,-1.722824146952462e-06,0.0,21.0
1.030|-1.3|1.015|-2.6|0.998|-3.3|1.008|-1.9|0.980|-2.4|,0.0,0.2015252740229315,0.0,0.0,0.0,7.0
1.030|-1.2|1.015|-2.6|0.998|-3.3|1.007|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.009000677265214222,0.0,1.0
1.029|-1.2|1.014|-2.6|0.997|-3.3|1.007|-1.8|0.980|-2.4|,0.0,0.0,0.0,0.0,0.11699635904633722,1.0
1.029|-1.2|1.014|-2.6|0.997|-3.3|1.007|-1.9|0.980|-2.4|,0.0,0.044644560971406747,0.0,0.0,0.0,4.0
1.028|-1.2|1.014|-2.6|0.996|-3.3|1.007|-1.8|0.980|-2.4|,0.0,0.0,0.0,0.0,-4.6841368157402035e-06,1.0
1.029|-1.2|1.015|-2.6|0.997|-3.3|1.008|-1.9|0.980|-2.4|,0.0,0.009003024805814391,0.0,0.0,0.0,1.0
1.028|-1.2|1.014|-2.6|0.997|-3.3|1.007|-1.8|0.980|-2.4|,0.2470399059206782,0.0,0.0,0.0,0.0,8.0
1.027|-1.2|1.013|-2.6|0.995|-3.3|1.006|-1.8|0.979|-2.4|,0.0,0.0,0.0,-1.775906579837283e-06,0.17518833068889475,8.0
1.028|-1.2|1.013|-2.6|0.996|-3.3|1.006|-1.8|0.979|-2.4|,0.0,0.0,0.0,0.0,0.026999577521579967,1.0
1.028|-1.2|1.014|-2.6|0.997|-3.3|1.007|-1.9|0.980|-2.4|,0.0,0.0,0.08037180000000001,0.0,-6.346552579694276e-06,5.0
1.029|-1.2|1.015|-2.6|0.998|-3.3|1.007|-1.9|0.980|-2.4|,0.054004213300570085,0.0,0.0,0.0,0.0,1.0
1.029|-1.2|1.015|-2.6|0.998|-3.3|1.008|-1.9|0.980|-2.4|,0.0,0.0,0.0,0.17731298517942232,0.017992536218943832,6.0
1.031|-1.3|1.017|-2.6|1.000|-3.3|1.008|-1.8|0.980|-2.4|,0.018008781787050794,2.5781844649941377e-06,5.976567102408973,0.0,0.044529501876086584,40.0
1.031|-1.3|1.017|-2.6|0.999|-3.3|1.008|-1.8|0.980|-2.4|,3.1977221323131745e-06,2.0597206751274477,0.0,0.0,0.0,26.0
1.031|-1.3|1.016|-2.6|0.999|-3.3|1.007|-1.8|0.980|-2.4|,0.414006008812536,0.35830062983746713,0.0,2.686843786015491,0.0,30.0
1.030|-1.3|1.016|-2.6|0.999|-3.3|1.007|-1.8|0.980|-2.4|,0.0,0.15300512450746925,0.0,0.0,0.3048769189747721,4.0
1.032|-1.3|1.018|-2.7|1.000|-3.3|1.008|-1.9|0.980|-2.4|,0.2512982272937249,0.0,0.0,0.0,-1.1117200908188353e-05,3.0
1.033|-1.3|1.019|-2.7|1.001|-3.3|1.009|-1.9|0.980|-2.4|,0.05357848263942365,0.0,0.0,0.0,0.0,3.0
1.031|-1.3|1.017|-2.6|0.999|-3.3|1.007|-1.8|0.980|-2.4|,0.0,0.0,0.1710198221561047,0.0,0.0,1.0
1.030|-1.3|1.016|-2.6|0.998|-3.3|1.007|-1.8|0.980|-2.4|,0.0,0.6930033475888492,2.8518810453766235,0.008997960474530602,0.20699215858046452,29.0
1.032|-1.3|1.018|-2.7|1.001|-3.3|1.008|-1.9|0.980|-2.4|,0.0,-2.2011987570635938e-06,0.0,0.19799093194371545,0.0,2.0
1.032|-1.3|1.018|-2.7|1.000|-3.3|1.008|-1.8|0.980|-2.4|,0.0,-2.3395482281785006e-06,0.15995207937876313,-3.4449724213914125e-06,0.0,7.0
1.032|-1.3|1.018|-2.7|1.001|-3.3|1.008|-1.8|0.980|-2.4|,0.0,0.0,0.0,0.08999021322555535,0.0,1.0
1.032|-1.3|1.017|-2.7|1.000|-3.3|1.008|-1.8|0.980|-2.4|,0.0,0.0,0.0,0.0,0.15298860376057194,1.0
1.031|-1.3|1.016|-2.6|0.999|-3.3|1.008|-1.8|0.980|-2.4|,0.0,1.0122140177942187,0.0,0.0,0.0,6.0
1.030|-1.3|1.015|-2.6|0.998|-3.3|1.007|-1.8|0.980|-2.4|,0.0,0.7739956852052007,28.7989788876891,0.7091962544821964,0.5486225016293271,95.0
1.030|-1.3|1.015|-2.6|0.998|-3.3|1.007|-1.9|0.980|-2.4|,0.0,0.0,0.8099198460001411,0.0,0.0,2.0
1.002|-0.9|0.981|-2.1|0.970|-3.1|0.991|-1.7|0.975|-2.3|,0.0,0.0,0.0,2.3034455964534572e-05,0.0,1.0
1.002|-0.9|0.982|-2.2|0.970|-3.1|0.992|-1.7|0.975|-2.3|,0.0,-1.4226481959553895e-05,0.0,0.20021053943630063,0.0,10.0
1.002|-0.9|0.981|-2.1|0.970|-3.1|0.992|-1.7|0.975|-2.3|,0.0,0.0,0.0,0.00901120813849184,0.0,1.0
1.003|-0.9|0.982|-2.2|0.971|-3.1|0.992|-1.7|0.975|-2.3|,0.0,0.34382180194196277,0.063,1.0583874033898156e-05,0.0,8.0
1.003|-0.9|0.983|-2.2|0.971|-3.1|0.993|-1.7|0.975|-2.3|,0.0,0.0,0.0,0.062340110997954584,0.0,5.0
1.004|-0.9|0.983|-2.2|0.972|-3.1|0.993|-1.7|0.975|-2.3|,0.02696497762460507,0.08034123903513264,0.0,0.0,0.0,4.0
1.003|-0.9|0.985|-2.2|0.972|-3.1|0.992|-1.7|0.975|-2.3|,-3.64523260839178e-05,0.0,0.0,0.0,0.14338137012490443,4.0
